Age,Accessibility,EdLevel,Employment,MentalHealth,MainBranch,YearsCode,PreviousSalary,ComputerSkills,Employed,Man,NonBinary,Woman,Asia,Australia,Europe,NorthAmerica,Others,South America
1,0,2,1,0,1,24,56424.0,9,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,19,26280.0,2,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,18,22584.0,7,1,1,0,0,0,0,0,0,0,1
1,0,2,1,0,1,26,180000.0,13,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,22,41592.0,5,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,1,15,45408.0,27,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,12,32988.0,16,1,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,12,97124.0,14,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,13,50592.0,2,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,10,59459.0,21,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,15,135000.0,14,0,0,0,1,0,0,0,1,0,0
0,0,2,1,0,1,13,120000.0,17,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,22,44628.0,4,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,16,110000.0,18,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,8,86976.0,19,0,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,7,35672.0,17,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,4,90000.0,16,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,6,29496.0,21,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,14,24744.0,14,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,10,120000.0,26,1,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,9,30000.0,17,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,8,70000.0,4,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,13,106000.0,15,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,0,4,57292.0,14,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,10,113447.0,6,0,1,0,0,0,0,0,1,0,0
1,1,2,1,1,1,36,54049.0,6,0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,0,30,100000.0,14,1,1,0,0,0,0,0,1,0,0
1,1,2,1,1,1,5,90000.0,14,1,1,0,0,0,0,0,1,0,0
1,0,2,0,1,1,10,134250.0,20,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,17,80141.0,14,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,10,33780.0,16,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,6,4607.0,8,0,1,0,0,1,0,0,0,0,0
0,0,2,0,0,1,5,2500.0,18,1,1,0,0,0,0,0,0,1,0
1,0,2,0,0,1,15,142185.0,16,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,2,6012.0,15,0,1,0,0,0,0,0,0,1,0
0,1,2,1,0,1,18,91883.0,13,0,1,0,0,0,0,1,0,0,0
1,1,1,0,0,1,15,125000.0,10,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,4,40000.0,12,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,5,40070.0,12,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,96000.0,9,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,15,77831.0,10,1,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,6,90000.0,5,0,1,0,0,0,0,0,1,0,0
1,0,1,0,0,1,30,54049.0,17,0,1,0,0,0,0,1,0,0,0
1,0,3,1,1,1,34,170200.0,11,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,15,138000.0,11,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,6,27144.0,9,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,4,85000.0,13,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,10,79301.0,13,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,10,2184.0,14,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,45564.0,13,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,19,97200.0,20,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,16,19452.0,11,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,20,14412.0,14,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,8,58236.0,26,1,1,0,0,0,0,0,1,0,0
0,1,1,1,1,1,10,37834.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,36444.0,9,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,0,13,60984.0,8,0,0,1,0,0,0,1,0,0,0
0,0,3,1,0,1,4,12600.0,20,1,1,0,0,0,0,0,0,1,0
1,0,3,0,0,1,19,65850.0,18,1,1,0,0,0,0,0,0,1,0
1,0,4,1,0,1,25,61973.0,17,1,1,0,0,0,1,0,0,0,0
0,0,2,1,0,1,7,80000.0,20,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,30,32988.0,18,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,10,39036.0,15,1,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,11,33528.0,10,1,1,0,0,0,0,0,0,1,0
0,0,2,1,1,1,14,97500.0,10,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,36,56211.0,10,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,21,93000.0,12,1,1,0,0,0,0,0,1,0,0
0,0,4,1,0,1,15,87250.0,19,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,10,112884.0,14,0,1,0,0,0,0,0,0,1,0
0,0,3,1,1,1,5,100000.0,21,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,17,60535.0,14,1,1,0,0,0,0,1,0,0,0
0,0,0,0,1,1,6,17520.0,14,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,13,130000.0,12,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,18,81074.0,16,1,1,0,0,0,0,1,0,0,0
0,1,2,1,0,1,11,83508.0,4,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,10,34591.0,3,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,8,53000.0,9,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,6,45401.0,5,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,30,110000.0,4,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,6,16176.0,5,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,7,30000.0,18,1,1,0,0,0,0,0,0,0,1
1,0,3,1,0,1,23,72900.0,13,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,10,16752.0,26,1,1,0,0,1,0,0,0,0,0
0,1,2,1,0,1,5,9612.0,15,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,4,35892.0,15,1,1,0,0,0,0,0,0,1,0
0,0,3,0,0,1,10,51960.0,17,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,15,41568.0,3,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,22,77831.0,19,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,12,21996.0,22,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,6,35778.0,8,0,1,0,0,0,1,0,0,0,0
0,0,2,1,0,1,8,129000.0,11,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,10,86976.0,18,1,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,7,7752.0,12,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,21,91128.0,13,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,12,24744.0,25,1,0,0,1,0,0,0,0,0,1
0,0,3,0,0,1,7,116748.0,18,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,80925.0,16,0,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,19,110000.0,16,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,18,73491.0,8,0,1,0,0,0,1,0,0,0,0
1,0,3,1,0,1,28,73507.0,11,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,21,90000.0,11,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,9,49725.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,0,1,9084.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,14,58373.0,21,1,1,0,0,0,0,1,0,0,0
1,0,1,0,0,1,25,103776.0,19,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,0,12,29196.0,14,0,1,0,0,0,0,0,0,0,1
1,0,2,1,0,1,19,52224.0,7,0,1,0,0,0,0,0,0,0,1
1,0,2,1,0,1,30,113576.0,23,1,1,0,0,0,1,0,0,0,0
0,0,2,1,0,1,7,30716.0,18,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,12,167000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,15,49296.0,6,1,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,32,72849.0,14,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,20,42804.0,11,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,74000.0,11,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,16,9456.0,3,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,12,25852.0,13,1,0,1,0,0,0,1,0,0,0
0,0,2,1,0,1,6,34034.0,14,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,0,7,88000.0,4,0,0,1,0,0,0,0,1,0,0
0,0,3,1,0,1,8,36487.0,19,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,13,79368.0,8,0,0,1,0,0,0,1,0,0,0
1,0,3,1,0,1,27,93159.0,8,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,20,102693.0,9,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,35,165400.0,25,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,30,80000.0,12,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,6,85380.0,13,1,1,0,0,0,0,1,0,0,0
0,1,3,1,0,1,7,53184.0,14,1,1,0,0,0,0,1,0,0,0
0,1,2,1,0,1,15,60000.0,15,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,63890.0,21,1,1,0,0,0,1,0,0,0,0
0,0,2,1,0,1,17,84050.0,16,1,1,0,0,1,0,0,0,0,0
1,0,4,1,0,0,30,68000.0,18,1,1,0,0,0,0,0,1,0,0
1,1,1,1,0,1,5,65000.0,19,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,0,6,70000.0,19,1,1,0,0,0,0,0,1,0,0
0,0,0,0,1,1,6,82788.0,6,0,0,0,1,0,0,0,0,0,1
0,0,3,1,0,1,4,31896.0,6,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,35,70264.0,3,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,12,57000.0,17,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,0,7,12264.0,4,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1,0,13,44184.0,26,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,1,10,40008.0,12,1,1,0,0,0,0,0,0,1,0
0,0,3,1,1,1,7,12456.0,5,0,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,22,135000.0,9,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,27,51888.0,16,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,5,150000.0,7,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,18,140000.0,23,1,1,0,0,0,0,0,1,0,0
0,0,3,1,1,1,11,53832.0,12,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,10,142200.0,12,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,6,100000.0,10,0,0,0,1,0,0,0,1,0,0
0,0,2,1,0,1,9,130000.0,20,1,0,0,1,0,0,0,1,0,0
0,0,3,1,0,1,18,70279.0,8,0,1,0,0,0,1,0,0,0,0
1,0,1,1,0,1,37,31140.0,13,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,10,100000.0,9,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,1,6876.0,9,0,1,0,0,0,0,0,0,0,1
1,0,3,1,0,0,11,120000.0,25,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,5,52942.0,13,1,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,5,7692.0,9,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,15,58908.0,3,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,7,4620.0,18,1,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,3,31200.0,3,0,1,0,0,0,0,0,1,0,0
1,0,4,1,0,0,20,129718.0,10,1,1,0,0,0,0,1,0,0,0
1,0,4,1,0,0,37,105000.0,14,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,25,100000.0,8,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,0,9,16164.0,9,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,7,9888.0,23,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,8,30108.0,15,1,1,0,0,0,0,0,0,0,1
1,0,3,0,1,1,27,92832.0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,1,0,1,4,9192.0,6,0,1,0,0,0,0,0,0,1,0
0,0,4,1,0,1,12,113748.0,13,0,1,0,0,0,0,1,0,0,0
1,0,1,0,1,0,10,27492.0,8,0,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,6,68102.0,14,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,120083.0,4,0,0,0,1,0,0,0,1,0,0
1,0,2,0,0,1,19,39444.0,15,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,10,114534.0,26,1,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,7,42202.0,11,0,0,0,1,0,0,0,1,0,0
0,0,2,1,0,1,6,64287.0,14,1,1,0,0,0,0,0,1,0,0
1,0,4,1,0,1,19,55776.0,4,0,1,0,0,0,0,1,0,0,0
0,0,3,1,0,1,15,61616.0,9,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,21,103000.0,12,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,24,32924.0,16,1,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,10,10000.0,21,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,10,34254.0,12,1,1,0,0,0,0,1,0,0,0
0,0,1,0,0,1,20,19464.0,21,1,1,0,0,0,0,0,0,0,1
1,0,0,1,0,1,19,54480.0,3,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,9,126000.0,19,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,10,72606.0,13,1,1,0,0,0,0,0,1,0,0
1,0,1,1,0,0,20,7788.0,9,0,1,0,0,0,0,0,0,0,1
1,1,0,1,1,1,38,71093.0,10,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,0,11,12000.0,17,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,15,160000.0,21,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,19,115000.0,8,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,27,117000.0,14,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,5,35112.0,20,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,2,6702.0,11,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,0,35,81074.0,8,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,18372.0,20,1,1,0,0,1,0,0,0,0,0
1,0,2,1,0,1,25,118000.0,18,1,1,0,0,0,0,0,1,0,0
0,0,4,1,0,1,8,37376.0,10,0,1,0,0,0,1,0,0,0,0
0,0,3,1,0,1,11,23664.0,19,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,20,13740.0,12,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,0,6,16164.0,18,1,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,22,81074.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,0,0,1,7,12972.0,18,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,19,160000.0,9,0,1,0,0,0,0,0,1,0,0
0,0,3,0,0,1,7,73404.0,12,1,1,0,0,0,0,0,0,1,0
0,0,3,1,0,0,15,36537.0,4,0,1,0,0,0,0,0,0,1,0
0,0,3,0,0,1,9,66828.0,5,0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,0,36,113447.0,15,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,7,20064.0,18,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,13,80000.0,5,0,0,1,0,0,0,0,1,0,0
0,0,3,1,0,1,3,58167.0,12,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,20,120000.0,8,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,8,68105.0,11,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,18,29676.0,19,1,1,0,0,1,0,0,0,0,0
0,0,1,1,0,1,14,43239.0,27,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,14,19392.0,9,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,13,30650.0,6,0,1,0,0,0,1,0,0,0,0
1,0,2,1,1,1,36,21996.0,14,1,1,0,0,0,0,0,0,0,1
1,0,3,1,0,1,14,57072.0,3,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,12,58264.0,7,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,8,66216.0,15,1,1,0,0,0,0,0,0,1,0
0,0,1,0,0,1,10,31128.0,7,0,1,0,0,0,0,1,0,0,0
0,0,3,0,0,0,5,4850.0,12,1,1,0,0,0,0,1,0,0,0
1,0,2,0,0,1,10,35028.0,26,1,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,10,29088.0,18,1,1,0,0,0,0,0,1,0,0
1,0,1,0,0,1,32,36816.0,8,0,1,0,0,0,0,1,0,0,0
1,0,2,1,1,1,9,163000.0,17,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,4,115572.0,7,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,0,2,20000.0,12,1,1,0,0,1,0,0,0,0,0
1,0,2,1,0,0,6,66156.0,9,1,1,0,0,0,0,0,0,1,0
1,0,2,1,0,1,18,54049.0,10,1,1,0,0,0,0,1,0,0,0
0,1,0,1,1,1,9,69468.0,9,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,8,65000.0,13,1,1,0,0,0,0,0,1,0,0
0,0,3,1,0,0,16,27492.0,19,1,1,0,0,0,0,0,0,0,1
1,0,4,1,1,0,19,75631.0,2,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,15,135750.0,16,0,1,0,0,0,1,0,0,0,0
1,0,1,1,1,1,28,150000.0,22,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,30,116748.0,14,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,24,105884.0,9,1,1,0,0,0,0,0,1,0,0
1,0,4,1,0,0,24,33510.0,7,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,14,74324.0,21,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,5,43000.0,18,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,6,120000.0,13,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,7,135000.0,10,0,1,0,0,0,0,0,1,0,0
1,0,2,0,0,0,39,168037.0,15,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,7,17868.0,9,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,5,27025.0,11,0,1,0,0,0,0,1,0,0,0
0,0,1,0,0,1,22,63890.0,11,1,1,0,0,0,1,0,0,0,0
1,0,2,1,0,1,15,75264.0,3,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,14,73507.0,14,1,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,6,16488.0,7,1,1,0,0,0,0,0,0,0,1
1,0,3,1,0,1,22,64860.0,4,0,1,0,0,0,0,1,0,0,0
0,1,2,1,0,1,9,16866.0,16,1,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,12,50625.0,13,0,1,0,0,0,0,1,0,0,0
0,0,2,1,1,1,12,162000.0,6,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,15,19452.0,8,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,36000.0,18,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,0,14,150000.0,5,0,1,0,0,0,0,0,1,0,0
0,0,3,1,0,1,10,51636.0,3,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,20,150000.0,8,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,0,6,93026.0,16,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,15,27432.0,4,0,1,0,0,1,0,0,0,0,0
0,0,2,1,0,1,7,21192.0,15,0,1,0,0,1,0,0,0,0,0
1,0,1,0,1,1,26,109000.0,29,1,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,8,8868.0,8,1,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,10,45379.0,11,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,27,112422.0,11,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,27,140300.0,29,1,1,0,0,0,1,0,0,0,0
0,0,2,1,1,1,6,27.0,9,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,11,20436.0,26,1,1,0,0,0,0,0,0,0,1
0,0,2,1,1,1,5,108000.0,17,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,16,102800.0,17,1,1,0,0,0,1,0,0,0,0
0,0,3,1,0,1,15,50028.0,15,1,1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,5,7788.0,14,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,7,2616.0,10,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,7,75000.0,9,0,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,8,23364.0,21,1,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,3,21216.0,4,0,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,5,110000.0,13,1,1,0,0,0,0,0,1,0,0
1,0,3,1,0,0,20,30240.0,11,0,1,0,0,0,0,0,0,0,1
0,0,2,1,0,1,8,53698.0,12,0,1,0,0,0,0,0,1,0,0
1,0,3,1,0,1,30,75936.0,2,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,3,60695.0,12,0,1,0,0,0,1,0,0,0,0
0,0,2,1,0,1,6,41528.0,11,0,1,0,0,0,1,0,0,0,0
1,0,2,1,1,1,20,100214.0,5,0,1,0,0,0,1,0,0,0,0
1,0,1,0,1,1,20,22056.0,14,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,13,147000.0,10,1,1,0,0,0,1,0,0,0,0
1,0,2,1,1,1,12,29856.0,22,1,1,0,0,0,0,0,0,1,0
0,1,0,1,1,1,4,1752.0,12,1,1,0,0,1,0,0,0,0,0
0,0,3,1,0,1,11,145000.0,5,0,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,32,56616.0,6,0,1,0,0,0,0,0,0,1,0
0,0,3,0,0,1,12,32429.0,25,1,1,0,0,0,0,0,0,1,0
0,0,2,1,0,1,14,160000.0,20,1,1,0,0,0,0,0,1,0,0
0,0,4,1,0,1,10,51704.0,11,1,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,10,85000.0,18,1,1,0,0,0,0,0,1,0,0
0,0,3,0,0,1,5,104000.0,18,1,1,0,0,0,0,0,1,0,0
1,0,1,1,0,1,15,180000.0,16,1,1,0,0,0,0,0,1,0,0
0,1,2,1,1,1,9,36750.0,15,1,0,1,0,0,1,0,0,0,0
0,0,3,1,0,1,8,110000.0,8,0,1,0,0,0,0,0,1,0,0
0,0,2,1,1,0,15,68507.0,16,1,1,0,0,0,0,1,0,0,0
0,0,1,1,1,1,12,17064.0,8,1,0,1,0,0,0,1,0,0,0
1,0,2,1,1,0,27,75631.0,15,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,4,107000.0,21,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,14,120000.0,14,1,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,10,70000.0,19,1,1,0,0,0,0,0,1,0,0
0,0,1,1,1,1,9,75495.0,11,0,1,0,0,0,1,0,0,0,0
1,0,1,1,0,1,38,180000.0,15,1,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,4,5364.0,10,0,1,0,0,0,0,0,0,0,1
1,0,3,1,0,1,20,58140.0,22,0,1,0,0,0,1,0,0,0,0
0,0,2,1,1,1,5,180000.0,16,1,1,0,0,0,0,0,1,0,0
0,0,2,0,0,1,11,72000.0,21,1,1,0,0,1,0,0,0,0,0
0,0,3,1,1,1,7,103450.0,19,1,1,0,0,0,0,0,1,0,0
1,0,1,0,0,1,2,22000.0,8,0,1,0,0,0,0,0,0,0,1
1,0,2,1,0,1,20,96204.0,18,1,1,0,0,0,1,0,0,0,0
1,0,2,1,0,1,22,66000.0,7,0,1,0,0,0,0,0,1,0,0
0,0,1,1,0,1,4,86976.0,14,1,1,0,0,0,0,0,1,0,0
0,0,2,1,1,1,9,95000.0,14,0,0,1,0,0,0,0,1,0,0
1,0,2,1,0,1,33,100000.0,14,1,1,0,0,0,0,0,0,1,0
1,0,3,1,0,1,16,165000.0,7,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,13,45396.0,10,0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,1,18096.0,6,0,1,0,0,0,0,0,1,0,0
0,0,2,1,0,1,6,165000.0,14,1,1,0,0,0,0,0,1,0,0
0,0,0,1,1,1,6,24744.0,14,1,1,0,0,0,0,0,0,0,1
0,0,3,1,0,1,15,58728.0,15,0,1,0,0,0,0,0,0,1,0
0,0,3,1,0,1,6,165000.0,20,1,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,13,47832.0,22,1,1,0,0,0,0,0,1,0,0
1,0,4,0,0,1,35,129718.0,6,0,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,20,144000.0,14,0,1,0,0,0,0,0,1,0,0
1,0,2,1,0,1,21,129000.0,11,1,1,0,0,0,0,0,1,0,0
1,0,1,0,0,1,31,27025.0,19,1,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,24,90632.0,4,0,1,0,0,0,0,1,0,0,0
1,0,2,1,0,1,25,45600.0,13,1,1,0,0,0,0,0,0,1,0
0,0,1,1,1,1,16,10992.0,4,0,1,0,0,0,0,0,0,0,1
0,0,2,0,0,1,21,129250.0,20,0,1,0,0,0,0,1,0,0,0
0,0,2,1,0,1,9,10056.0,8,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,10,12972.0,13,1,1,0,0,0,0,1,0,0,0
1,0,3,1,0,1,14,40080.0,5,0,1,0,0,0,1,0,0,0,0
1,0,3,1,1,0,5,70000.0,1,0,1,0,0,0,0,0,1,0,0
1,0,2,1,1,1,26,110000.0,1,0,0,0,1,0,0,0,1,0,0
0,0,2,1,0,1,8,16488.0,16,0,1,0,0,0,0,0,0,0,1
1,0,1,1,0,1,4,75631.0,10,0,1,0,0,0,0,0,1,0,0
